number	path	doc_id	page	eo_id	sec
33282	../data/ddrs/264774/2.txt	264774	2	12958	3.6 
33283	../data/ddrs/264776/2.txt	264776	2	12958	3.6 
33284	../data/ddrs/264777/2.txt	264777	2	12356	3.4 
33285	../data/ddrs/264779/2.txt	264779	2	12958	3.6 
33286	../data/ddrs/264780/2.txt	264780	2	12958	3.6(b) 
33287	../data/ddrs/264781/2.txt	264781	2	12958	3.6(b) 
33288	../data/ddrs/264782/2.txt	264782	2	12356	3.4 
33289	../data/ddrs/264783/2.txt	264783	2	12958	3.6 
33290	../data/ddrs/264784/2.txt	264784	2	12958	3.6 
33291	../data/ddrs/264785/2.txt	264785	2	12958	3.6 
33292	../data/ddrs/264786/2.txt	264786	2	12958	3.6 
33293	../data/ddrs/264786/2.txt	264786	2	12958	1.5(a) 
33294	../data/ddrs/264788/2.txt	264788	2	12958	3.6(b) 
33295	../data/ddrs/264789/2.txt	264789	2	12356	3.6(b) 
33296	../data/ddrs/264795/2.txt	264795	2	12356	3.4 
33297	../data/ddrs/264796/2.txt	264796	2	12356	3.4 
33298	../data/ddrs/264797/2.txt	264797	2	12356	3.4 
33299	../data/ddrs/264798/2.txt	264798	2	12356	3.4 
33300	../data/ddrs/264798/3.txt	264798	3	12356	3.4 
33301	../data/ddrs/264798/4.txt	264798	4	12356	3.4 
33302	../data/ddrs/264798/5.txt	264798	5	12356	3.4 
33303	../data/ddrs/264798/6.txt	264798	6	12356	3.4 
33304	../data/ddrs/264798/7.txt	264798	7	12356	3.4 
33305	../data/ddrs/264798/8.txt	264798	8	12356	3.4 
33306	../data/ddrs/264798/9.txt	264798	9	12356	3.4 
33307	../data/ddrs/264800/2.txt	264800	2	12950	3.C(b) 
33308	../data/ddrs/264801/2.txt	264801	2	12958	3.6 
33309	../data/ddrs/264801/2.txt	264801	2	12958	1.5(a),(6),(d) 
33310	../data/ddrs/264801/4.txt	264801	4	11652	
33311	../data/ddrs/264802/2.txt	264802	2	12958	3.6 
33312	../data/ddrs/264802/5.txt	264802	5	12958	3.6 
33313	../data/ddrs/264803/2.txt	264803	2	12958	3.6 
33314	../data/ddrs/264803/2.txt	264803	2	12958	1.3(c),(d) 
33315	../data/ddrs/264804/2.txt	264804	2		
33316	../data/ddrs/264804/2.txt	264804	2		
33317	../data/ddrs/264805/2.txt	264805	2	12958	3.6 
33318	../data/ddrs/264806/2.txt	264806	2	12958	3.6 
33319	../data/ddrs/264807/2.txt	264807	2	12958	3.6(b) 
33320	../data/ddrs/264808/2.txt	264808	2	12958	3.6 
33321	../data/ddrs/264809/2.txt	264809	2	12958	3.6(b) 
33322	../data/ddrs/264810/2.txt	264810	2	12356	3.4 
33323	../data/ddrs/264811/2.txt	264811	2	12356	3.4 
33324	../data/ddrs/264812/2.txt	264812	2	12356	3.4 
33325	../data/ddrs/264813/2.txt	264813	2	12356	3.4 
33326	../data/ddrs/264814/2.txt	264814	2	12958	3.6 
33327	../data/ddrs/264815/2.txt	264815	2	1958	3.6(b) 
33328	../data/ddrs/264816/2.txt	264816	2	12958	3.6(b) 
33329	../data/ddrs/264817/2.txt	264817	2	12958	3.6(b) 
33330	../data/ddrs/264818/2.txt	264818	2	12958	3.6 
33331	../data/ddrs/264573/2.txt	264573	2	12958	3.6(b) 
33332	../data/ddrs/264574/2.txt	264574	2	12958	3.6(b) 
33333	../data/ddrs/264575/2.txt	264575	2	12958	3.6(b) 
33334	../data/ddrs/264576/2.txt	264576	2	12958	3.6 
33335	../data/ddrs/264577/2.txt	264577	2	12958	3.6 
33336	../data/ddrs/264578/2.txt	264578	2	12958	3.6 
33337	../data/ddrs/264579/2.txt	264579	2	12958	3.6(b) 
33338	../data/ddrs/264581/2.txt	264581	2	12958	3.6(b) 
33339	../data/ddrs/264582/2.txt	264582	2	12859	3.6(b) 
33340	../data/ddrs/264583/2.txt	264583	2	12958	3.6(b) 
33341	../data/ddrs/264584/2.txt	264584	2	12958	3.6(b) 
33342	../data/ddrs/264585/2.txt	264585	2	12356	3.4(b) 
33343	../data/ddrs/264586/2.txt	264586	2	12356	3.4(b) 
33344	../data/ddrs/264587/2.txt	264587	2	12356	3.4(b) 
33345	../data/ddrs/264588/2.txt	264588	2	12356	3.4(b) 
33346	../data/ddrs/264588/4.txt	264588	4	12356	3.4(b) 
33347	../data/ddrs/264589/2.txt	264589	2	12356	3.4(b) 
33348	../data/ddrs/264590/2.txt	264590	2	12356	3.4(b) 
33349	../data/ddrs/264591/2.txt	264591	2	12356	tion 3.1(b) 
33350	../data/ddrs/264591/2.txt	264591	2	12958	3.6(b) 
33351	../data/ddrs/264592/2.txt	264592	2	12356	3.4(b) 
33352	../data/ddrs/264592/5.txt	264592	5	12356	3.4(b) 
33353	../data/ddrs/264593/2.txt	264593	2	11652	
33354	../data/ddrs/264593/2.txt	264593	2	12356	3.4(b) 
33355	../data/ddrs/264595/2.txt	264595	2	12356	3.4 
33356	../data/ddrs/264595/4.txt	264595	4	12356	3.4 
33357	../data/ddrs/264596/2.txt	264596	2	12356	3.4 
33358	../data/ddrs/264601/2.txt	264601	2	12958	3.6 
33359	../data/ddrs/264602/2.txt	264602	2	12958	3.6 
33360	../data/ddrs/264604/2.txt	264604	2	12958	3.6(b) 
33361	../data/ddrs/264605/2.txt	264605	2	12958	3.6(b) 
33362	../data/ddrs/264606/2.txt	264606	2	12958	3.6(b) 
33363	../data/ddrs/264607/2.txt	264607	2	12958	3.6 (b) 
33364	../data/ddrs/264608/2.txt	264608	2	12958	3.6(b) 
33365	../data/ddrs/264609/2.txt	264609	2	12958	3.6(b) 
33366	../data/ddrs/264610/2.txt	264610	2	12969	3.6(b) 
33367	../data/ddrs/264611/2.txt	264611	2	12958	3.6 
33368	../data/ddrs/264612/2.txt	264612	2	12958	3.6 
33369	../data/ddrs/264613/2.txt	264613	2	12958	3.6 
33370	../data/ddrs/264613/3.txt	264613	3	12958	3.6 
33371	../data/ddrs/264613/6.txt	264613	6	12958	3.6 
33372	../data/ddrs/264613/9.txt	264613	9	12958	3.6 
33373	../data/ddrs/264614/2.txt	264614	2	12356	3.4(b) 
33374	../data/ddrs/264614/3.txt	264614	3	12958	3.6 
33375	../data/ddrs/264615/2.txt	264615	2	12958	3.6 
33376	../data/ddrs/264616/2.txt	264616	2	12356	3.4 
33377	../data/ddrs/264616/4.txt	264616	4	12356	3.4 
33378	../data/ddrs/264618/2.txt	264618	2	12958	3.6(b) 
33379	../data/ddrs/264619/2.txt	264619	2	12958	3.6(b) 
33380	../data/ddrs/264620/2.txt	264620	2	12958	3.6(b) 
33381	../data/ddrs/264621/2.txt	264621	2	12958	3.6(b) 
33382	../data/ddrs/264622/2.txt	264622	2	12958	3.6(b) 
33383	../data/ddrs/264623/2.txt	264623	2	12958	3.6(b) 
33384	../data/ddrs/264623/2.txt	264623	2	12356	tion 3.1(b) 
33385	../data/ddrs/264624/2.txt	264624	2	12950	3.6(b) 
33386	../data/ddrs/264625/2.txt	264625	2	12356	3.6(b) 
33387	../data/ddrs/264626/2.txt	264626	2	12958	3.6(b) 
33388	../data/ddrs/264628/2.txt	264628	2	12958	3.6(b) 
33389	../data/ddrs/264629/2.txt	264629	2	12958	3.6(B) 
33390	../data/ddrs/264630/2.txt	264630	2	12958	3.6(b) 
33391	../data/ddrs/264631/2.txt	264631	2	12958	3.6(b) 
33392	../data/ddrs/264632/2.txt	264632	2	12358	3.6(b) 
33393	../data/ddrs/264633/2.txt	264633	2	12958	3.6(b) 
33394	../data/ddrs/264635/2.txt	264635	2	12958	3.6(b) 
33395	../data/ddrs/264636/2.txt	264636	2	12958	3.6(b) 
33396	../data/ddrs/264637/2.txt	264637	2	12958	3.6(b) 
33397	../data/ddrs/264638/2.txt	264638	2	12958	3.6(b) 
33398	../data/ddrs/264639/2.txt	264639	2	12958	3.6 
33399	../data/ddrs/264640/2.txt	264640	2	12356	3.4 
33400	../data/ddrs/264641/2.txt	264641	2	12356	3.4 
33401	../data/ddrs/264642/2.txt	264642	2	12958	3.6 
33402	../data/ddrs/264643/2.txt	264643	2	12958	3.69b) 
33403	../data/ddrs/264644/2.txt	264644	2	12356	3.4 
33404	../data/ddrs/264646/2.txt	264646	2	12958	3.6 
33405	../data/ddrs/264647/2.txt	264647	2		3.6(b) 
33406	../data/ddrs/264648/2.txt	264648	2	12958	3.6(b) 
33407	../data/ddrs/264649/2.txt	264649	2	12356	3.4 
33408	../data/ddrs/264650/2.txt	264650	2	12958	3.6(b) 
33409	../data/ddrs/264651/2.txt	264651	2	12958	3.6(b) 
33410	../data/ddrs/264652/2.txt	264652	2	12958	3.6(b) 
33411	../data/ddrs/264655/2.txt	264655	2	12958	, 3.6(b) 
33412	../data/ddrs/264656/2.txt	264656	2	12356	3.4 
33413	../data/ddrs/264657/2.txt	264657	2	12356	3.4(b) 
33414	../data/ddrs/264657/4.txt	264657	4	12356	3.4(b) 
33415	../data/ddrs/264657/5.txt	264657	5	12356	3.4(b) 
33416	../data/ddrs/264658/2.txt	264658	2	12356	3.4 
33417	../data/ddrs/264658/6.txt	264658	6	12356	3.4 
33418	../data/ddrs/264660/2.txt	264660	2	12958	3.6(b) 
33419	../data/ddrs/264661/2.txt	264661	2	12958	3.6(b) 
33420	../data/ddrs/264662/2.txt	264662	2	12958	3.6(b) 
33421	../data/ddrs/264668/2.txt	264668	2	12958	3.6(b) 
33422	../data/ddrs/264671/2.txt	264671	2	12958	3.6 
33423	../data/ddrs/264672/2.txt	264672	2	12958	3.6 
33424	../data/ddrs/264673/2.txt	264673	2	12958	3.6(b) 
33425	../data/ddrs/264674/2.txt	264674	2	12356	
33426	../data/ddrs/264674/2.txt	264674	2	12958	3.6(b) 
33427	../data/ddrs/264675/2.txt	264675	2	12356	3.4(b) 
33428	../data/ddrs/264677/2.txt	264677	2	12356	3.4 
33429	../data/ddrs/264678/2.txt	264678	2	12958	3.6(b) 
33430	../data/ddrs/264679/2.txt	264679	2	12356	3.4 
33431	../data/ddrs/264680/2.txt	264680	2	12356	3.4 
33432	../data/ddrs/264681/2.txt	264681	2	12958	3.6(b) 
33433	../data/ddrs/264682/2.txt	264682	2	12958	3.6(b) 
33434	../data/ddrs/264683/2.txt	264683	2	12958	3.6(b) 
33435	../data/ddrs/264684/2.txt	264684	2	12958	3.6 
33436	../data/ddrs/264685/2.txt	264685	2	12958	3.6 
33437	../data/ddrs/264686/2.txt	264686	2	12958	3.6 
33438	../data/ddrs/264686/26.txt	264686	26	12958	3.6 
33439	../data/ddrs/264686/28.txt	264686	28	12958	3.6 
33440	../data/ddrs/264686/30.txt	264686	30	12958	3.6 
33441	../data/ddrs/264687/2.txt	264687	2	12958	3.6(b) 
33442	../data/ddrs/264688/2.txt	264688	2	12958	3.6(b) 
33443	../data/ddrs/264689/2.txt	264689	2	12958	
33444	../data/ddrs/264690/2.txt	264690	2	12958	3.6(b) 
33445	../data/ddrs/264691/2.txt	264691	2	12958	3.6(b) 
33446	../data/ddrs/264692/2.txt	264692	2	12356	3.4 
33447	../data/ddrs/264693/2.txt	264693	2	12958	3.6(b) 
33448	../data/ddrs/264694/2.txt	264694	2	12356	3.4 
33449	../data/ddrs/264452/2.txt	264452	2	12356	3.4 
33450	../data/ddrs/264453/2.txt	264453	2	12956	3.6(b) 
33451	../data/ddrs/264453/4.txt	264453	4	12958	3.6(b) 
33452	../data/ddrs/264454/2.txt	264454	2	12958	3.6(b) 
33453	../data/ddrs/264455/2.txt	264455	2	12958	3.6(b) 
33454	../data/ddrs/264456/2.txt	264456	2	12958	3.6 
33455	../data/ddrs/264457/2.txt	264457	2	12958	2.6(b) 
33456	../data/ddrs/264458/2.txt	264458	2	12958	3.6(b) 
33457	../data/ddrs/264459/2.txt	264459	2	12958	2.6(b) 
33458	../data/ddrs/264460/2.txt	264460	2	12356	3.4 
33459	../data/ddrs/264461/2.txt	264461	2	12356	3.4 
33460	../data/ddrs/264462/2.txt	264462	2	12356	3.4 
33461	../data/ddrs/264463/2.txt	264463	2	12356	3.4 
33462	../data/ddrs/264464/2.txt	264464	2	12356	3.4 
33463	../data/ddrs/264465/2.txt	264465	2	12356	3.4 
33464	../data/ddrs/264466/2.txt	264466	2	12356	3.4 
33465	../data/ddrs/264467/2.txt	264467	2	12356	3.4 
33466	../data/ddrs/264468/2.txt	264468	2	12356	3.4 
33467	../data/ddrs/264469/2.txt	264469	2	12356	3.4 
33468	../data/ddrs/264470/2.txt	264470	2	12356	3.4 
33469	../data/ddrs/264471/2.txt	264471	2	12356	3.4 
33470	../data/ddrs/264472/2.txt	264472	2	12356	3.4 
33471	../data/ddrs/264473/2.txt	264473	2	12356	3.4 
33472	../data/ddrs/264474/2.txt	264474	2	12356	3.4 
33473	../data/ddrs/264475/2.txt	264475	2	12356	3.4 
33474	../data/ddrs/264476/2.txt	264476	2	12356	3.4 
33475	../data/ddrs/264477/2.txt	264477	2	12356	3.4 
33476	../data/ddrs/264478/2.txt	264478	2	12356	3.4 
33477	../data/ddrs/264479/2.txt	264479	2	12959	3.6(b) 
33478	../data/ddrs/264481/2.txt	264481	2	12958	3.6(b) 
33479	../data/ddrs/264482/2.txt	264482	2	12958	3.6(b) 
33480	../data/ddrs/264483/2.txt	264483	2	12356	3.4 
33481	../data/ddrs/264485/2.txt	264485	2	12356	3.4 
33482	../data/ddrs/264486/2.txt	264486	2	12356	3.4 
33483	../data/ddrs/264489/2.txt	264489	2	12356	3.4 
33484	../data/ddrs/264490/2.txt	264490	2	12356	3.4 
33485	../data/ddrs/264491/2.txt	264491	2	12356	3.4 
33486	../data/ddrs/264492/2.txt	264492	2	12356	3.4 
33487	../data/ddrs/264495/2.txt	264495	2	12356	3.4 
33488	../data/ddrs/264496/2.txt	264496	2	12356	3.4 
33489	../data/ddrs/264497/2.txt	264497	2	12356	3.4 
33490	../data/ddrs/264498/2.txt	264498	2	12958	3.6 
33491	../data/ddrs/264499/2.txt	264499	2	12958	3.6(b) 
33492	../data/ddrs/264500/2.txt	264500	2	12356	
33493	../data/ddrs/264501/2.txt	264501	2	12356	3.4 
33494	../data/ddrs/264502/2.txt	264502	2	12356	3.4 
33495	../data/ddrs/264503/5.txt	264503	5	11652	
33496	../data/ddrs/264503/5.txt	264503	5	12958	3.6 
33497	../data/ddrs/264504/2.txt	264504	2	12958	3.6 
33498	../data/ddrs/264505/2.txt	264505	2	12958	3.6 
33499	../data/ddrs/264505/5.txt	264505	5	12958	3.6 
33500	../data/ddrs/264506/2.txt	264506	2	12956	3.6 
33501	../data/ddrs/264507/2.txt	264507	2	12958	3.6 
33502	../data/ddrs/264508/2.txt	264508	2	12956	3.6 
33503	../data/ddrs/264508/3.txt	264508	3	12958	3.6 
33504	../data/ddrs/264510/3.txt	264510	3	12958	3.6 
33505	../data/ddrs/264511/2.txt	264511	2	12356	3.4 
33506	../data/ddrs/264512/2.txt	264512	2	12956	3.6 
33507	../data/ddrs/264513/2.txt	264513	2	12958	3.6 
33508	../data/ddrs/264514/3.txt	264514	3	12958	3.6 
33509	../data/ddrs/264515/2.txt	264515	2	12956	3.6 
33510	../data/ddrs/264516/2.txt	264516	2	12956	3.6 
33511	../data/ddrs/264516/4.txt	264516	4	12958	3.6 
33512	../data/ddrs/264516/6.txt	264516	6	12958	3.6 
33513	../data/ddrs/264517/2.txt	264517	2	12958	3.6 
33514	../data/ddrs/264518/2.txt	264518	2	12958	3.6 
33515	../data/ddrs/264519/2.txt	264519	2	12958	3.46 
33516	../data/ddrs/264519/3.txt	264519	3	12958	3.6 
33517	../data/ddrs/264520/2.txt	264520	2	12958	3.6 
33518	../data/ddrs/264520/3.txt	264520	3	12958	3.6 
33519	../data/ddrs/264521/3.txt	264521	3	12958	3.6 
33520	../data/ddrs/264522/9.txt	264522	9	12958	3.6 
33521	../data/ddrs/264523/2.txt	264523	2	12958	3.6 
33522	../data/ddrs/264526/2.txt	264526	2	12958	3.6(b) 
33523	../data/ddrs/264527/3.txt	264527	3	12958	3.6 
33524	../data/ddrs/264528/2.txt	264528	2	12958	3.6 
33525	../data/ddrs/264529/2.txt	264529	2	12958	3.6 
33526	../data/ddrs/264530/2.txt	264530	2	12958	3.6(b) 
33527	../data/ddrs/264531/2.txt	264531	2	12958	3.6(b) 
33528	../data/ddrs/264532/2.txt	264532	2	12958	3.6(b) 
33529	../data/ddrs/264533/2.txt	264533	2	12958	3.6(b) 
33530	../data/ddrs/264534/2.txt	264534	2	12958	3.6(b) 
33531	../data/ddrs/264535/2.txt	264535	2		
33532	../data/ddrs/264548/2.txt	264548	2	12356	3.4 
33533	../data/ddrs/264549/2.txt	264549	2	12958	3.6 
33534	../data/ddrs/264549/3.txt	264549	3	12958	3.6 
33535	../data/ddrs/264553/2.txt	264553	2	12958	3.6(b) 
33536	../data/ddrs/264554/2.txt	264554	2	12958	3.6(b) 
33537	../data/ddrs/264558/2.txt	264558	2	12958	3.6(b) 
33538	../data/ddrs/264559/2.txt	264559	2	12958	3.6(b) 
33539	../data/ddrs/264559/2.txt	264559	2	12356	tion 3.1(b) 
33540	../data/ddrs/264562/2.txt	264562	2	12958	3.6(b) 
33541	../data/ddrs/264562/3.txt	264562	3	12958	3.6(b) 
33542	../data/ddrs/264563/2.txt	264563	2	12956	3.6(b) 
33543	../data/ddrs/264564/2.txt	264564	2	12958	3.6(b) 
33544	../data/ddrs/264565/2.txt	264565	2	12953	3.6(b) 
33545	../data/ddrs/264566/2.txt	264566	2	12958	3.6(b) 
33546	../data/ddrs/264567/2.txt	264567	2	12958	3.6(b) 
33547	../data/ddrs/264568/2.txt	264568	2	12958	3.6(b) 
33548	../data/ddrs/264570/2.txt	264570	2	12958	3.6 (b) 
33549	../data/ddrs/264571/2.txt	264571	2	12958	3.6(b) 
33550	../data/ddrs/264572/2.txt	264572	2	12356	3.4 
33551	../data/ddrs/264327/2.txt	264327	2	12356	
33552	../data/ddrs/264329/2.txt	264329	2	116521	
33553	../data/ddrs/264329/2.txt	264329	2	12958	
33554	../data/ddrs/264330/2.txt	264330	2	12958	3.6 
33555	../data/ddrs/264331/2.txt	264331	2	12356	3.4 
33556	../data/ddrs/264332/2.txt	264332	2	12958	3.6 
33557	../data/ddrs/264333/2.txt	264333	2	12958	36 
33558	../data/ddrs/264334/2.txt	264334	2	11652	
33559	../data/ddrs/264334/2.txt	264334	2	12353	3.6 
33560	../data/ddrs/264335/2.txt	264335	2	12958	3.6 
33561	../data/ddrs/264335/3.txt	264335	3	12958	3.6 
33562	../data/ddrs/264336/2.txt	264336	2	12958	3.6 
33563	../data/ddrs/264337/2.txt	264337	2	11652	
33564	../data/ddrs/264337/2.txt	264337	2	12958	3.6 
33565	../data/ddrs/264338/2.txt	264338	2	11652	
33566	../data/ddrs/264338/2.txt	264338	2	12958	3.6 
33567	../data/ddrs/264339/2.txt	264339	2	12958	3.6 
33568	../data/ddrs/264340/2.txt	264340	2	11652	
33569	../data/ddrs/264340/2.txt	264340	2	12958	3.6 
33570	../data/ddrs/264341/2.txt	264341	2	12958	3.6 
33571	../data/ddrs/264342/2.txt	264342	2	12958	3.6 
33572	../data/ddrs/264343/2.txt	264343	2	12958	3.6 
33573	../data/ddrs/264345/2.txt	264345	2	11652	
33574	../data/ddrs/264345/2.txt	264345	2	12358	3.6 
33575	../data/ddrs/264346/2.txt	264346	2	12958	3.6 
33576	../data/ddrs/264347/2.txt	264347	2	12065	
33577	../data/ddrs/264347/2.txt	264347	2	12958	3.6 
33578	../data/ddrs/264348/2.txt	264348	2	12958	3.6 
33579	../data/ddrs/264349/2.txt	264349	2	12958	3.6 
33580	../data/ddrs/264350/2.txt	264350	2	12958	3.6 
33581	../data/ddrs/264351/2.txt	264351	2	12065	
33582	../data/ddrs/264351/2.txt	264351	2	12958	3.6 
33583	../data/ddrs/264352/2.txt	264352	2	12065	
33584	../data/ddrs/264352/2.txt	264352	2	12958	3.6 
33585	../data/ddrs/264353/2.txt	264353	2	12958	3.6(b) 
33586	../data/ddrs/264354/2.txt	264354	2	12956	3.6(b) 
33587	../data/ddrs/264355/2.txt	264355	2	12958	3.6(b) 
33588	../data/ddrs/264356/2.txt	264356	2	12958	3.6(b) 
33589	../data/ddrs/264357/2.txt	264357	2	12968	3.6(b) 
33590	../data/ddrs/264358/2.txt	264358	2	12356	3.4 
33591	../data/ddrs/264359/2.txt	264359	2	12356	3.4 
33592	../data/ddrs/264360/2.txt	264360	2	2356	3.4 
33593	../data/ddrs/264361/2.txt	264361	2	12356	3.4 
33594	../data/ddrs/264362/2.txt	264362	2	12356	3.4 
33595	../data/ddrs/264363/2.txt	264363	2	12356	3.4 
33596	../data/ddrs/264364/2.txt	264364	2	12356	3.4 
33597	../data/ddrs/264365/2.txt	264365	2	12356	3.4 
33598	../data/ddrs/264366/2.txt	264366	2	12356	
33599	../data/ddrs/264367/2.txt	264367	2	12356	3.4 
33600	../data/ddrs/264368/2.txt	264368	2	12356	
33601	../data/ddrs/264369/2.txt	264369	2	12356	3.4 
33602	../data/ddrs/264370/2.txt	264370	2	12356	3.4 
33603	../data/ddrs/264371/2.txt	264371	2	12356	3.4 
33604	../data/ddrs/264372/2.txt	264372	2	12356	3.4 
33605	../data/ddrs/264373/2.txt	264373	2	12356	3.4 
33606	../data/ddrs/264374/2.txt	264374	2	12356	3.4 
33607	../data/ddrs/264375/2.txt	264375	2	12356	3.4 
33608	../data/ddrs/264376/2.txt	264376	2	12356	3.4 
33609	../data/ddrs/264377/2.txt	264377	2	12356	3.4 
33610	../data/ddrs/264378/2.txt	264378	2	12356	3.4 
33611	../data/ddrs/264378/3.txt	264378	3	12356	3.4 
33612	../data/ddrs/264379/2.txt	264379	2	12356	3.4 
33613	../data/ddrs/264380/2.txt	264380	2	12356	3.4 
33614	../data/ddrs/264381/2.txt	264381	2	12356	3.4 
33615	../data/ddrs/264382/2.txt	264382	2	12356	3.4 
33616	../data/ddrs/264383/2.txt	264383	2	12356	3.4 
33617	../data/ddrs/264384/2.txt	264384	2	12356	3.4 
33618	../data/ddrs/264385/2.txt	264385	2	12356	3.4 
33619	../data/ddrs/264386/2.txt	264386	2	12356	3.4 
33620	../data/ddrs/264387/2.txt	264387	2	12356	3.4 
33621	../data/ddrs/264388/2.txt	264388	2	12356	3.4 
33622	../data/ddrs/264388/6.txt	264388	6	12356	3.4 
33623	../data/ddrs/264389/2.txt	264389	2	12958	3.6(b) 
33624	../data/ddrs/264391/2.txt	264391	2	12958	3.6(b) 
33625	../data/ddrs/264396/2.txt	264396	2	12958	3.6(b) 
33626	../data/ddrs/264397/2.txt	264397	2	12356	3.4 
33627	../data/ddrs/264398/2.txt	264398	2	12356	3.4 
33628	../data/ddrs/264399/2.txt	264399	2	12356	3.4 
33629	../data/ddrs/264400/2.txt	264400	2	12356	3.4 
33630	../data/ddrs/264401/2.txt	264401	2	12950	(b) 
33631	../data/ddrs/264403/2.txt	264403	2	12958	3.6(b) 
33632	../data/ddrs/264404/2.txt	264404	2	12958	3.6(b) 
33633	../data/ddrs/264405/2.txt	264405	2	1235	
33634	../data/ddrs/264406/2.txt	264406	2	12958	3.6(b) 
33635	../data/ddrs/264407/2.txt	264407	2	116521	
33636	../data/ddrs/264407/2.txt	264407	2	12958	3.6 
33637	../data/ddrs/264408/2.txt	264408	2	12959	0.6(b) 
33638	../data/ddrs/264409/2.txt	264409	2	12356	3.4 
33639	../data/ddrs/264410/2.txt	264410	2	12356	5.4 
33640	../data/ddrs/264411/2.txt	264411	2	12536	
33641	../data/ddrs/264412/2.txt	264412	2	12356	3.4 
33642	../data/ddrs/264414/2.txt	264414	2	12356	3.4 
33643	../data/ddrs/264415/2.txt	264415	2		
33644	../data/ddrs/264416/2.txt	264416	2	12356	3.4 
33645	../data/ddrs/264417/2.txt	264417	2	12958	3.6 
33646	../data/ddrs/264419/2.txt	264419	2	12958	3.6(b) 
33647	../data/ddrs/264421/2.txt	264421	2	12356	3.4 
33648	../data/ddrs/264422/2.txt	264422	2	12958	3.6 
33649	../data/ddrs/264424/2.txt	264424	2	12356	3.4 
33650	../data/ddrs/264425/2.txt	264425	2	12968	3.6(b) 
33651	../data/ddrs/264427/2.txt	264427	2	12958	3.6 (b) 
33652	../data/ddrs/264428/2.txt	264428	2	12958	3.6(b) 
33653	../data/ddrs/264429/2.txt	264429	2	12958	3.6(b) 
33654	../data/ddrs/264430/2.txt	264430	2	1956	3.6(b) 
33655	../data/ddrs/264431/2.txt	264431	2	12356	3.6(b) 
33656	../data/ddrs/264433/2.txt	264433	2	12956	3.6(b) 
33657	../data/ddrs/264436/2.txt	264436	2	12356	3.4 
33658	../data/ddrs/264437/2.txt	264437	2	12356	3.4 
33659	../data/ddrs/264439/2.txt	264439	2	12356	3.4 
33660	../data/ddrs/264441/2.txt	264441	2	12356	3.4 
33661	../data/ddrs/264442/2.txt	264442	2	12356	3.4 
33662	../data/ddrs/264443/2.txt	264443	2	12356	3.4 
33663	../data/ddrs/264446/2.txt	264446	2	12956	3.6(b) 
33664	../data/ddrs/264204/2.txt	264204	2	12958	3.6(b) 
33665	../data/ddrs/264205/2.txt	264205	2	12958	3.6(b) 
33666	../data/ddrs/264206/2.txt	264206	2	12958	3.6(b) 
33667	../data/ddrs/264207/2.txt	264207	2	12958	, 3.6(b) 
33668	../data/ddrs/264208/2.txt	264208	2	12356	, 3.4 
33669	../data/ddrs/264209/2.txt	264209	2	12958	3.6 
33670	../data/ddrs/264210/2.txt	264210	2	12958	3.6(b) 
33671	../data/ddrs/264211/2.txt	264211	2	12356	3.6(b) 
33672	../data/ddrs/264212/2.txt	264212	2	12356	3.4 
33673	../data/ddrs/264215/2.txt	264215	2	12356	3.4 
33674	../data/ddrs/264216/2.txt	264216	2	12356	3.4 
33675	../data/ddrs/264217/2.txt	264217	2	12958	3.6(h) 
33676	../data/ddrs/264218/2.txt	264218	2	12356	3.4 
33677	../data/ddrs/264219/2.txt	264219	2	12356	3.4 
33678	../data/ddrs/264220/2.txt	264220	2	12356	3.4 
33679	../data/ddrs/264220/3.txt	264220	3	12356	3.4 
33680	../data/ddrs/264221/2.txt	264221	2	12356	3.4 
33681	../data/ddrs/264222/2.txt	264222	2	12356	3.4 
33682	../data/ddrs/264225/2.txt	264225	2	12950	3.6(b) 
33683	../data/ddrs/264226/2.txt	264226	2	12958	3.6 
33684	../data/ddrs/264228/2.txt	264228	2	12958	3.6 
33685	../data/ddrs/264228/24.txt	264228	24	12958	3.6 
33686	../data/ddrs/264228/46.txt	264228	46	12958	3.6 
33687	../data/ddrs/264229/2.txt	264229	2	12958	3.6 
33688	../data/ddrs/264229/3.txt	264229	3	12958	3.6 
33689	../data/ddrs/264230/2.txt	264230	2	12055	
33690	../data/ddrs/264230/2.txt	264230	2	12958	3.6 
33691	../data/ddrs/264231/2.txt	264231	2	12958	3.6 
33692	../data/ddrs/264232/2.txt	264232	2	12958	3.6 
33693	../data/ddrs/264233/2.txt	264233	2	12958	3.6 
33694	../data/ddrs/264234/2.txt	264234	2	12958	3.6 
33695	../data/ddrs/264235/2.txt	264235	2	12356	3.4 
33696	../data/ddrs/264236/2.txt	264236	2	12958	3.6(b) 
33697	../data/ddrs/264237/2.txt	264237	2	12958	3.6(b) 
33698	../data/ddrs/264238/2.txt	264238	2	12958	3.6(b) 
33699	../data/ddrs/264239/2.txt	264239	2	12958	3.6(b) 
33700	../data/ddrs/264240/2.txt	264240	2	12958	3.6(b) 
33701	../data/ddrs/264241/2.txt	264241	2	12958	3.4(b) 
33702	../data/ddrs/264242/2.txt	264242	2	12958	3.6(b) 
33703	../data/ddrs/264243/2.txt	264243	2	12958	3.6(b) 
33704	../data/ddrs/264244/2.txt	264244	2	12958	3.6(b) 
